species,PA,bio12,bio1
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1017,123
Plethodon_teyahalee,0,1010,66
Plethodon_teyahalee,0,907,72
Plethodon_teyahalee,0,1036,105
Plethodon_teyahalee,0,987,47
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1032,91
Plethodon_teyahalee,0,975,94
Plethodon_teyahalee,0,1100,48
Plethodon_teyahalee,0,1178,61
Plethodon_teyahalee,0,1569,185
Plethodon_teyahalee,0,1251,185
Plethodon_teyahalee,0,1056,118
Plethodon_teyahalee,0,1047,94
Plethodon_teyahalee,0,921,77
Plethodon_teyahalee,0,1555,194
Plethodon_teyahalee,0,999,111
Plethodon_teyahalee,0,1040,113
Plethodon_teyahalee,0,975,103
Plethodon_teyahalee,0,1038,122
Plethodon_teyahalee,0,1033,105
Plethodon_teyahalee,0,1481,188
Plethodon_teyahalee,0,956,96
Plethodon_teyahalee,0,931,63
Plethodon_teyahalee,0,1061,108
Plethodon_teyahalee,0,887,50
Plethodon_teyahalee,0,988,105
Plethodon_teyahalee,0,1241,182
Plethodon_teyahalee,0,1586,195
Plethodon_teyahalee,0,917,75
Plethodon_teyahalee,0,1409,178
Plethodon_teyahalee,0,962,99
Plethodon_teyahalee,0,940,61
Plethodon_teyahalee,0,1266,222
Plethodon_teyahalee,0,1484,197
Plethodon_teyahalee,0,972,74
Plethodon_teyahalee,0,1007,83
Plethodon_teyahalee,0,1030,51
Plethodon_teyahalee,0,980,70
Plethodon_teyahalee,0,1067,111
Plethodon_teyahalee,0,951,99
Plethodon_teyahalee,0,1143,68
Plethodon_teyahalee,0,827,191
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,981,101
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1542,194
Plethodon_teyahalee,0,1033,98
Plethodon_teyahalee,0,885,83
Plethodon_teyahalee,0,1003,100
Plethodon_teyahalee,0,1524,192
Plethodon_teyahalee,0,824,68
Plethodon_teyahalee,0,1077,94
Plethodon_teyahalee,0,1082,63
Plethodon_teyahalee,0,1032,66
Plethodon_teyahalee,0,1627,195
Plethodon_teyahalee,0,1174,177
Plethodon_teyahalee,0,949,98
Plethodon_teyahalee,0,1068,130
Plethodon_teyahalee,0,957,93
Plethodon_teyahalee,0,1140,196
Plethodon_teyahalee,0,1196,179
Plethodon_teyahalee,0,948,98
Plethodon_teyahalee,0,1190,176
Plethodon_teyahalee,0,1162,169
Plethodon_teyahalee,0,1538,191
Plethodon_teyahalee,0,1436,169
Plethodon_teyahalee,0,1057,87
Plethodon_teyahalee,0,1645,194
Plethodon_teyahalee,0,799,69
Plethodon_teyahalee,0,1354,68
Plethodon_teyahalee,0,1035,105
Plethodon_teyahalee,0,1105,64
Plethodon_teyahalee,0,1041,110
Plethodon_teyahalee,0,1391,174
Plethodon_teyahalee,0,945,97
Plethodon_teyahalee,0,1325,196
Plethodon_teyahalee,0,1421,174
Plethodon_teyahalee,0,1065,114
Plethodon_teyahalee,0,1315,204
Plethodon_teyahalee,0,1598,188
Plethodon_teyahalee,0,959,96
Plethodon_teyahalee,0,813,56
Plethodon_teyahalee,0,1053,106
Plethodon_teyahalee,0,963,104
Plethodon_teyahalee,0,1549,191
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,961,95
Plethodon_teyahalee,0,1178,61
Plethodon_teyahalee,0,1084,36
Plethodon_teyahalee,0,916,61
Plethodon_teyahalee,0,1012,112
Plethodon_teyahalee,0,961,62
Plethodon_teyahalee,0,997,128
Plethodon_teyahalee,0,993,82
Plethodon_teyahalee,0,947,109
Plethodon_teyahalee,0,1067,105
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,1071,197
Plethodon_teyahalee,0,1006,131
Plethodon_teyahalee,0,1306,204
Plethodon_teyahalee,0,858,199
Plethodon_teyahalee,0,1036,98
Plethodon_teyahalee,0,966,94
Plethodon_teyahalee,0,966,94
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,950,61
Plethodon_teyahalee,0,1272,183
Plethodon_teyahalee,0,970,71
Plethodon_teyahalee,0,942,97
Plethodon_teyahalee,0,824,46
Plethodon_teyahalee,0,1077,133
Plethodon_teyahalee,0,1574,191
Plethodon_teyahalee,0,877,78
Plethodon_teyahalee,0,1114,25
Plethodon_teyahalee,0,1071,82
Plethodon_teyahalee,0,1047,122
Plethodon_teyahalee,0,1003,129
Plethodon_teyahalee,0,871,59
Plethodon_teyahalee,0,909,56
Plethodon_teyahalee,0,997,128
Plethodon_teyahalee,0,1055,60
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1022,89
Plethodon_teyahalee,0,1313,179
Plethodon_teyahalee,0,874,86
Plethodon_teyahalee,0,848,56
Plethodon_teyahalee,0,1506,193
Plethodon_teyahalee,0,980,102
Plethodon_teyahalee,0,834,85
Plethodon_teyahalee,0,1075,113
Plethodon_teyahalee,0,1069,99
Plethodon_teyahalee,0,860,198
Plethodon_teyahalee,0,1055,52
Plethodon_teyahalee,0,970,35
Plethodon_teyahalee,0,1492,195
Plethodon_teyahalee,0,1549,198
Plethodon_teyahalee,0,1159,170
Plethodon_teyahalee,0,870,60
Plethodon_teyahalee,0,1125,70
Plethodon_teyahalee,0,1515,193
Plethodon_teyahalee,0,1140,36
Plethodon_teyahalee,0,913,71
Plethodon_teyahalee,0,1548,197
Plethodon_teyahalee,0,1264,178
Plethodon_teyahalee,0,1260,187
Plethodon_teyahalee,0,878,73
Plethodon_teyahalee,0,1027,111
Plethodon_teyahalee,0,1032,126
Plethodon_teyahalee,0,1546,182
Plethodon_teyahalee,0,1018,108
Plethodon_teyahalee,0,960,84
Plethodon_teyahalee,0,970,106
Plethodon_teyahalee,0,1156,66
Plethodon_teyahalee,0,1045,128
Plethodon_teyahalee,0,827,61
Plethodon_teyahalee,0,885,66
Plethodon_teyahalee,0,1055,73
Plethodon_teyahalee,0,1061,119
Plethodon_teyahalee,0,932,109
Plethodon_teyahalee,0,866,60
Plethodon_teyahalee,0,864,61
Plethodon_teyahalee,0,944,66
Plethodon_teyahalee,0,1517,197
Plethodon_teyahalee,0,968,64
Plethodon_teyahalee,0,1080,136
Plethodon_teyahalee,0,791,85
Plethodon_teyahalee,0,984,104
Plethodon_teyahalee,0,1095,45
Plethodon_teyahalee,0,912,61
Plethodon_teyahalee,0,1033,82
Plethodon_teyahalee,0,894,73
Plethodon_teyahalee,0,1042,108
Plethodon_teyahalee,0,1068,69
Plethodon_teyahalee,0,1096,65
Plethodon_teyahalee,0,1078,99
Plethodon_teyahalee,0,983,-7
Plethodon_teyahalee,0,954,73
Plethodon_teyahalee,0,830,58
Plethodon_teyahalee,0,1625,189
Plethodon_teyahalee,0,963,103
Plethodon_teyahalee,0,1357,199
Plethodon_teyahalee,0,1502,196
Plethodon_teyahalee,0,1009,126
Plethodon_teyahalee,0,1279,186
Plethodon_teyahalee,0,1124,69
Plethodon_teyahalee,0,953,69
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,1582,188
Plethodon_teyahalee,0,895,86
Plethodon_teyahalee,0,1439,170
Plethodon_teyahalee,0,824,74
Plethodon_teyahalee,0,932,110
Plethodon_teyahalee,0,1049,87
Plethodon_teyahalee,0,1389,173
Plethodon_teyahalee,0,1005,124
Plethodon_teyahalee,0,1024,96
Plethodon_teyahalee,0,762,80
Plethodon_teyahalee,0,1011,191
Plethodon_teyahalee,0,1076,55
Plethodon_teyahalee,0,970,98
Plethodon_teyahalee,0,1018,104
Plethodon_teyahalee,0,1059,131
Plethodon_teyahalee,0,1028,128
Plethodon_teyahalee,0,1256,186
Plethodon_teyahalee,0,1012,112
Plethodon_teyahalee,0,952,101
Plethodon_teyahalee,0,999,129
Plethodon_teyahalee,0,780,61
Plethodon_teyahalee,0,1048,115
Plethodon_teyahalee,0,1063,71
Plethodon_teyahalee,0,982,99
Plethodon_teyahalee,0,1068,102
Plethodon_teyahalee,0,1054,104
Plethodon_teyahalee,0,1242,175
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,1461,31
Plethodon_teyahalee,0,971,97
Plethodon_teyahalee,0,873,52
Plethodon_teyahalee,0,1021,127
Plethodon_teyahalee,0,1021,98
Plethodon_teyahalee,0,1379,191
Plethodon_teyahalee,0,984,97
Plethodon_teyahalee,0,909,67
Plethodon_teyahalee,0,1537,191
Plethodon_teyahalee,0,1355,171
Plethodon_teyahalee,0,1211,172
Plethodon_teyahalee,0,955,74
Plethodon_teyahalee,0,1300,180
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1492,196
Plethodon_teyahalee,0,1005,100
Plethodon_teyahalee,0,992,132
Plethodon_teyahalee,0,817,87
Plethodon_teyahalee,0,898,75
Plethodon_teyahalee,0,1066,37
Plethodon_teyahalee,0,1054,81
Plethodon_teyahalee,0,994,133
Plethodon_teyahalee,0,1202,170
Plethodon_teyahalee,0,980,70
Plethodon_teyahalee,0,935,72
Plethodon_teyahalee,0,976,74
Plethodon_teyahalee,0,1158,170
Plethodon_teyahalee,0,903,59
Plethodon_teyahalee,0,996,124
Plethodon_teyahalee,0,922,69
Plethodon_teyahalee,0,1149,63
Plethodon_teyahalee,0,959,84
Plethodon_teyahalee,0,1031,127
Plethodon_teyahalee,0,1479,193
Plethodon_teyahalee,0,1317,193
Plethodon_teyahalee,0,974,99
Plethodon_teyahalee,0,1625,189
Plethodon_teyahalee,0,1307,178
Plethodon_teyahalee,0,1636,188
Plethodon_teyahalee,0,964,113
Plethodon_teyahalee,0,1075,103
Plethodon_teyahalee,0,1079,120
Plethodon_teyahalee,0,889,51
Plethodon_teyahalee,0,963,95
Plethodon_teyahalee,0,962,104
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1635,188
Plethodon_teyahalee,0,962,80
Plethodon_teyahalee,0,781,199
Plethodon_teyahalee,0,1004,91
Plethodon_teyahalee,0,892,47
Plethodon_teyahalee,0,966,99
Plethodon_teyahalee,0,1000,68
Plethodon_teyahalee,0,985,105
Plethodon_teyahalee,0,999,101
Plethodon_teyahalee,0,1008,100
Plethodon_teyahalee,0,1064,50
Plethodon_teyahalee,0,1018,112
Plethodon_teyahalee,0,977,97
Plethodon_teyahalee,0,1028,48
Plethodon_teyahalee,0,1158,69
Plethodon_teyahalee,0,791,85
Plethodon_teyahalee,0,997,92
Plethodon_teyahalee,0,1476,191
Plethodon_teyahalee,0,1212,55
Plethodon_teyahalee,0,1489,193
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,987,98
Plethodon_teyahalee,0,1007,84
Plethodon_teyahalee,0,936,58
Plethodon_teyahalee,0,994,111
Plethodon_teyahalee,0,907,66
Plethodon_teyahalee,0,1085,66
Plethodon_teyahalee,0,1078,141
Plethodon_teyahalee,0,1475,194
Plethodon_teyahalee,0,1482,193
Plethodon_teyahalee,0,1051,106
Plethodon_teyahalee,0,1015,133
Plethodon_teyahalee,0,1061,114
Plethodon_teyahalee,0,1575,194
Plethodon_teyahalee,0,944,102
Plethodon_teyahalee,0,925,109
Plethodon_teyahalee,0,1034,100
Plethodon_teyahalee,0,968,84
Plethodon_teyahalee,0,986,93
Plethodon_teyahalee,0,976,102
Plethodon_teyahalee,0,1008,103
Plethodon_teyahalee,0,867,86
Plethodon_teyahalee,0,967,33
Plethodon_teyahalee,0,1023,111
Plethodon_teyahalee,0,1080,78
Plethodon_teyahalee,0,1381,180
Plethodon_teyahalee,0,880,69
Plethodon_teyahalee,0,1466,195
Plethodon_teyahalee,0,1029,114
Plethodon_teyahalee,0,988,101
Plethodon_teyahalee,0,918,65
Plethodon_teyahalee,0,1042,130
Plethodon_teyahalee,0,962,111
Plethodon_teyahalee,0,1610,186
Plethodon_teyahalee,0,980,119
Plethodon_teyahalee,0,1524,192
Plethodon_teyahalee,0,1094,67
Plethodon_teyahalee,0,996,77
Plethodon_teyahalee,0,974,112
Plethodon_teyahalee,0,1306,179
Plethodon_teyahalee,0,1068,85
Plethodon_teyahalee,0,974,112
Plethodon_teyahalee,0,1050,122
Plethodon_teyahalee,0,848,56
Plethodon_teyahalee,0,1388,172
Plethodon_teyahalee,0,912,67
Plethodon_teyahalee,0,1051,106
Plethodon_teyahalee,0,1058,129
Plethodon_teyahalee,0,922,69
Plethodon_teyahalee,0,992,34
Plethodon_teyahalee,0,1058,69
Plethodon_teyahalee,0,1068,76
Plethodon_teyahalee,0,1417,171
Plethodon_teyahalee,0,1027,101
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1058,116
Plethodon_teyahalee,0,951,64
Plethodon_teyahalee,0,1027,125
Plethodon_teyahalee,0,726,176
Plethodon_teyahalee,0,945,42
Plethodon_teyahalee,0,1399,171
Plethodon_teyahalee,0,1475,190
Plethodon_teyahalee,0,1460,193
Plethodon_teyahalee,0,1049,120
Plethodon_teyahalee,0,1175,180
Plethodon_teyahalee,0,1000,57
Plethodon_teyahalee,0,1404,172
Plethodon_teyahalee,0,1257,40
Plethodon_teyahalee,0,1097,49
Plethodon_teyahalee,0,1563,192
Plethodon_teyahalee,0,953,61
Plethodon_teyahalee,0,843,72
Plethodon_teyahalee,0,1391,173
Plethodon_teyahalee,0,1267,183
Plethodon_teyahalee,0,1641,194
Plethodon_teyahalee,0,1548,183
Plethodon_teyahalee,0,1439,194
Plethodon_teyahalee,0,1317,204
Plethodon_teyahalee,0,965,111
Plethodon_teyahalee,0,1051,133
Plethodon_teyahalee,0,940,86
Plethodon_teyahalee,0,1170,69
Plethodon_teyahalee,0,799,69
Plethodon_teyahalee,0,1275,184
Plethodon_teyahalee,0,1042,110
Plethodon_teyahalee,0,1080,114
Plethodon_teyahalee,0,992,117
Plethodon_teyahalee,0,1034,100
Plethodon_teyahalee,0,1546,182
Plethodon_teyahalee,0,1044,116
Plethodon_teyahalee,0,1019,90
Plethodon_teyahalee,0,1378,169
Plethodon_teyahalee,0,1133,59
Plethodon_teyahalee,0,1009,128
Plethodon_teyahalee,0,995,126
Plethodon_teyahalee,0,812,55
Plethodon_teyahalee,0,1323,202
Plethodon_teyahalee,0,1137,196
Plethodon_teyahalee,0,905,65
Plethodon_teyahalee,0,1017,86
Plethodon_teyahalee,0,865,60
Plethodon_teyahalee,0,979,70
Plethodon_teyahalee,0,1052,77
Plethodon_teyahalee,0,1275,191
Plethodon_teyahalee,0,834,85
Plethodon_teyahalee,0,1009,115
Plethodon_teyahalee,0,1072,50
Plethodon_teyahalee,0,1074,97
Plethodon_teyahalee,0,1005,133
Plethodon_teyahalee,0,1270,223
Plethodon_teyahalee,0,1133,59
Plethodon_teyahalee,0,911,111
Plethodon_teyahalee,0,1080,70
Plethodon_teyahalee,0,1215,173
Plethodon_teyahalee,0,1022,110
Plethodon_teyahalee,0,927,71
Plethodon_teyahalee,0,1169,70
Plethodon_teyahalee,0,1391,173
Plethodon_teyahalee,0,1019,106
Plethodon_teyahalee,0,1181,46
Plethodon_teyahalee,0,1365,180
Plethodon_teyahalee,0,941,98
Plethodon_teyahalee,0,1297,179
Plethodon_teyahalee,0,1042,136
Plethodon_teyahalee,0,906,65
Plethodon_teyahalee,0,829,43
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,986,108
Plethodon_teyahalee,0,979,61
Plethodon_teyahalee,0,968,95
Plethodon_teyahalee,0,969,37
Plethodon_teyahalee,0,888,61
Plethodon_teyahalee,0,1079,113
Plethodon_teyahalee,0,1586,192
Plethodon_teyahalee,0,1354,179
Plethodon_teyahalee,0,1430,191
Plethodon_teyahalee,0,1101,48
Plethodon_teyahalee,0,1076,128
Plethodon_teyahalee,0,905,62
Plethodon_teyahalee,0,1485,194
Plethodon_teyahalee,0,712,179
Plethodon_teyahalee,0,881,59
Plethodon_teyahalee,0,1377,192
Plethodon_teyahalee,0,1110,46
Plethodon_teyahalee,0,1485,194
Plethodon_teyahalee,0,970,71
Plethodon_teyahalee,0,964,97
Plethodon_teyahalee,0,967,57
Plethodon_teyahalee,0,980,54
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,872,87
Plethodon_teyahalee,0,1030,72
Plethodon_teyahalee,0,985,105
Plethodon_teyahalee,0,958,157
Plethodon_teyahalee,0,959,94
Plethodon_teyahalee,0,835,195
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,816,81
Plethodon_teyahalee,0,1385,171
Plethodon_teyahalee,0,1340,205
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1029,54
Plethodon_teyahalee,0,959,98
Plethodon_teyahalee,0,980,70
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,721,179
Plethodon_teyahalee,0,1027,127
Plethodon_teyahalee,0,917,65
Plethodon_teyahalee,0,947,113
Plethodon_teyahalee,0,1559,198
Plethodon_teyahalee,0,990,61
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,1028,110
Plethodon_teyahalee,0,1042,47
Plethodon_teyahalee,0,944,98
Plethodon_teyahalee,0,868,79
Plethodon_teyahalee,0,828,79
Plethodon_teyahalee,0,980,98
Plethodon_teyahalee,0,1098,49
Plethodon_teyahalee,0,1326,181
Plethodon_teyahalee,0,998,90
Plethodon_teyahalee,0,1030,72
Plethodon_teyahalee,0,827,54
Plethodon_teyahalee,0,1137,69
Plethodon_teyahalee,0,1160,170
Plethodon_teyahalee,0,1025,107
Plethodon_teyahalee,0,1052,115
Plethodon_teyahalee,0,1073,31
Plethodon_teyahalee,0,954,5
Plethodon_teyahalee,0,787,47
Plethodon_teyahalee,0,1483,198
Plethodon_teyahalee,0,1004,111
Plethodon_teyahalee,0,1333,51
Plethodon_teyahalee,0,1042,107
Plethodon_teyahalee,0,1283,176
Plethodon_teyahalee,0,816,81
Plethodon_teyahalee,0,946,59
Plethodon_teyahalee,0,1053,106
Plethodon_teyahalee,0,1028,110
Plethodon_teyahalee,0,1256,70
Plethodon_teyahalee,0,1136,67
Plethodon_teyahalee,0,1044,49
Plethodon_teyahalee,0,1055,129
Plethodon_teyahalee,0,920,67
Plethodon_teyahalee,0,952,96
Plethodon_teyahalee,0,1012,112
Plethodon_teyahalee,0,1368,183
Plethodon_teyahalee,0,1149,69
Plethodon_teyahalee,0,1208,56
Plethodon_teyahalee,0,897,83
Plethodon_teyahalee,0,1022,89
Plethodon_teyahalee,0,1011,50
Plethodon_teyahalee,0,1000,91
Plethodon_teyahalee,0,1340,200
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1369,179
Plethodon_teyahalee,0,932,63
Plethodon_teyahalee,0,1105,64
Plethodon_teyahalee,0,1026,89
Plethodon_teyahalee,0,990,108
Plethodon_teyahalee,0,996,77
Plethodon_teyahalee,0,1021,129
Plethodon_teyahalee,0,1056,101
Plethodon_teyahalee,0,1070,67
Plethodon_teyahalee,0,1542,182
Plethodon_teyahalee,0,1080,92
Plethodon_teyahalee,0,828,54
Plethodon_teyahalee,0,1030,128
Plethodon_teyahalee,0,990,106
Plethodon_teyahalee,0,940,96
Plethodon_teyahalee,0,1146,70
Plethodon_teyahalee,0,861,192
Plethodon_teyahalee,0,1016,126
Plethodon_teyahalee,0,817,87
Plethodon_teyahalee,0,1022,107
Plethodon_teyahalee,0,1034,189
Plethodon_teyahalee,0,1275,180
Plethodon_teyahalee,0,1046,27
Plethodon_teyahalee,0,1152,60
Plethodon_teyahalee,0,1080,71
Plethodon_teyahalee,0,958,97
Plethodon_teyahalee,0,1053,83
Plethodon_teyahalee,0,1026,117
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1386,174
Plethodon_teyahalee,0,1063,109
Plethodon_teyahalee,0,960,110
Plethodon_teyahalee,0,962,96
Plethodon_teyahalee,0,1055,129
Plethodon_teyahalee,0,1068,69
Plethodon_teyahalee,0,1077,115
Plethodon_teyahalee,0,654,183
Plethodon_teyahalee,0,1012,105
Plethodon_teyahalee,0,783,76
Plethodon_teyahalee,0,1214,190
Plethodon_teyahalee,0,1036,88
Plethodon_teyahalee,0,1058,116
Plethodon_teyahalee,0,1422,172
Plethodon_teyahalee,0,1046,101
Plethodon_teyahalee,0,1067,80
Plethodon_teyahalee,0,1032,128
Plethodon_teyahalee,0,1099,65
Plethodon_teyahalee,0,985,56
Plethodon_teyahalee,0,1050,130
Plethodon_teyahalee,0,776,67
Plethodon_teyahalee,0,986,93
Plethodon_teyahalee,0,1580,191
Plethodon_teyahalee,0,1387,190
Plethodon_teyahalee,0,1008,59
Plethodon_teyahalee,0,1558,190
Plethodon_teyahalee,0,966,99
Plethodon_teyahalee,0,907,79
Plethodon_teyahalee,0,1054,112
Plethodon_teyahalee,0,999,91
Plethodon_teyahalee,0,962,104
Plethodon_teyahalee,0,982,75
Plethodon_teyahalee,0,989,54
Plethodon_teyahalee,0,1165,62
Plethodon_teyahalee,0,817,87
Plethodon_teyahalee,0,1105,47
Plethodon_teyahalee,0,897,83
Plethodon_teyahalee,0,964,101
Plethodon_teyahalee,0,897,83
Plethodon_teyahalee,0,1439,191
Plethodon_teyahalee,0,947,66
Plethodon_teyahalee,0,1506,193
Plethodon_teyahalee,0,936,103
Plethodon_teyahalee,0,948,75
Plethodon_teyahalee,0,1586,192
Plethodon_teyahalee,0,1075,86
Plethodon_teyahalee,0,992,95
Plethodon_teyahalee,0,948,71
Plethodon_teyahalee,0,1038,55
Plethodon_teyahalee,0,1020,120
Plethodon_teyahalee,0,963,103
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,817,87
Plethodon_teyahalee,0,1152,181
Plethodon_teyahalee,0,1024,130
Plethodon_teyahalee,0,1291,179
Plethodon_teyahalee,0,872,59
Plethodon_teyahalee,0,1065,91
Plethodon_teyahalee,0,817,199
Plethodon_teyahalee,0,1108,48
Plethodon_teyahalee,0,834,73
Plethodon_teyahalee,0,1053,118
Plethodon_teyahalee,0,872,77
Plethodon_teyahalee,0,1074,118
Plethodon_teyahalee,0,1064,37
Plethodon_teyahalee,0,1049,108
Plethodon_teyahalee,0,1430,170
Plethodon_teyahalee,0,1513,195
Plethodon_teyahalee,0,1039,99
Plethodon_teyahalee,0,1126,33
Plethodon_teyahalee,0,1040,106
Plethodon_teyahalee,0,1482,193
Plethodon_teyahalee,0,835,193
Plethodon_teyahalee,0,1063,86
Plethodon_teyahalee,0,947,96
Plethodon_teyahalee,0,1001,121
Plethodon_teyahalee,0,1454,169
Plethodon_teyahalee,0,1040,127
Plethodon_teyahalee,0,936,103
Plethodon_teyahalee,0,1248,36
Plethodon_teyahalee,0,1006,95
Plethodon_teyahalee,0,860,88
Plethodon_teyahalee,0,1035,88
Plethodon_teyahalee,0,1569,185
Plethodon_teyahalee,0,1169,173
Plethodon_teyahalee,0,923,70
Plethodon_teyahalee,0,980,94
Plethodon_teyahalee,0,1105,66
Plethodon_teyahalee,0,1035,129
Plethodon_teyahalee,0,1157,171
Plethodon_teyahalee,0,867,56
Plethodon_teyahalee,0,998,105
Plethodon_teyahalee,0,927,71
Plethodon_teyahalee,0,994,92
Plethodon_teyahalee,0,1045,112
Plethodon_teyahalee,0,766,69
Plethodon_teyahalee,0,1170,62
Plethodon_teyahalee,0,922,67
Plethodon_teyahalee,0,1011,105
Plethodon_teyahalee,0,1028,94
Plethodon_teyahalee,0,1506,193
Plethodon_teyahalee,0,1458,193
Plethodon_teyahalee,0,1038,94
Plethodon_teyahalee,0,920,38
Plethodon_teyahalee,0,1306,179
Plethodon_teyahalee,0,1033,111
Plethodon_teyahalee,0,1165,70
Plethodon_teyahalee,0,1061,125
Plethodon_teyahalee,0,1080,129
Plethodon_teyahalee,0,1238,186
Plethodon_teyahalee,0,1079,134
Plethodon_teyahalee,0,1002,112
Plethodon_teyahalee,0,946,36
Plethodon_teyahalee,0,984,108
Plethodon_teyahalee,0,1315,208
Plethodon_teyahalee,0,1145,190
Plethodon_teyahalee,0,1473,189
Plethodon_teyahalee,0,1062,136
Plethodon_teyahalee,0,1391,174
Plethodon_teyahalee,0,844,73
Plethodon_teyahalee,0,1022,106
Plethodon_teyahalee,0,964,113
Plethodon_teyahalee,0,1300,180
Plethodon_teyahalee,0,1006,58
Plethodon_teyahalee,0,1616,186
Plethodon_teyahalee,0,1069,135
Plethodon_teyahalee,0,1268,190
Plethodon_teyahalee,0,1149,48
Plethodon_teyahalee,0,897,61
Plethodon_teyahalee,0,905,75
Plethodon_teyahalee,0,963,101
Plethodon_teyahalee,0,969,74
Plethodon_teyahalee,0,1039,99
Plethodon_teyahalee,0,1049,108
Plethodon_teyahalee,0,1078,39
Plethodon_teyahalee,0,980,94
Plethodon_teyahalee,0,1009,108
Plethodon_teyahalee,0,1088,24
Plethodon_teyahalee,0,997,78
Plethodon_teyahalee,0,1048,129
Plethodon_teyahalee,0,1315,208
Plethodon_teyahalee,0,936,58
Plethodon_teyahalee,0,878,52
Plethodon_teyahalee,0,953,69
Plethodon_teyahalee,0,986,94
Plethodon_teyahalee,0,823,198
Plethodon_teyahalee,0,1256,189
Plethodon_teyahalee,0,948,98
Plethodon_teyahalee,0,1489,193
Plethodon_teyahalee,0,901,79
Plethodon_teyahalee,0,1023,125
Plethodon_teyahalee,0,965,118
Plethodon_teyahalee,0,870,78
Plethodon_teyahalee,0,1560,191
Plethodon_teyahalee,0,1600,191
Plethodon_teyahalee,0,905,75
Plethodon_teyahalee,0,1127,63
Plethodon_teyahalee,0,939,109
Plethodon_teyahalee,0,1569,194
Plethodon_teyahalee,0,1014,106
Plethodon_teyahalee,0,1041,69
Plethodon_teyahalee,0,945,97
Plethodon_teyahalee,0,998,90
Plethodon_teyahalee,0,1184,171
Plethodon_teyahalee,0,992,132
Plethodon_teyahalee,0,1559,193
Plethodon_teyahalee,0,823,198
Plethodon_teyahalee,0,1536,193
Plethodon_teyahalee,0,1158,68
Plethodon_teyahalee,0,992,107
Plethodon_teyahalee,0,1481,188
Plethodon_teyahalee,0,1548,183
Plethodon_teyahalee,0,989,124
Plethodon_teyahalee,0,1567,193
Plethodon_teyahalee,0,967,104
Plethodon_teyahalee,0,1026,95
Plethodon_teyahalee,0,944,102
Plethodon_teyahalee,0,1162,54
Plethodon_teyahalee,0,917,66
Plethodon_teyahalee,0,1432,193
Plethodon_teyahalee,0,767,84
Plethodon_teyahalee,0,1072,113
Plethodon_teyahalee,0,1054,119
Plethodon_teyahalee,0,1380,169
Plethodon_teyahalee,0,906,76
Plethodon_teyahalee,0,959,110
Plethodon_teyahalee,0,1075,51
Plethodon_teyahalee,0,1402,171
Plethodon_teyahalee,0,1391,173
Plethodon_teyahalee,0,1056,96
Plethodon_teyahalee,0,961,98
Plethodon_teyahalee,0,1165,39
Plethodon_teyahalee,0,800,63
Plethodon_teyahalee,0,1236,213
Plethodon_teyahalee,0,784,77
Plethodon_teyahalee,0,1003,79
Plethodon_teyahalee,0,945,96
Plethodon_teyahalee,0,868,78
Plethodon_teyahalee,0,1451,195
Plethodon_teyahalee,0,1296,180
Plethodon_teyahalee,0,1615,189
Plethodon_teyahalee,0,905,66
Plethodon_teyahalee,0,1059,73
Plethodon_teyahalee,0,967,96
Plethodon_teyahalee,0,1417,32
Plethodon_teyahalee,0,1019,126
Plethodon_teyahalee,0,979,106
Plethodon_teyahalee,0,793,75
Plethodon_teyahalee,0,1116,66
Plethodon_teyahalee,0,1450,170
Plethodon_teyahalee,0,1538,197
Plethodon_teyahalee,0,1179,176
Plethodon_teyahalee,0,1191,38
Plethodon_teyahalee,0,934,72
Plethodon_teyahalee,0,935,55
Plethodon_teyahalee,0,976,61
Plethodon_teyahalee,0,1021,123
Plethodon_teyahalee,0,1058,116
Plethodon_teyahalee,0,985,105
Plethodon_teyahalee,0,1044,106
Plethodon_teyahalee,0,944,102
Plethodon_teyahalee,0,1009,67
Plethodon_teyahalee,0,941,111
Plethodon_teyahalee,0,955,100
